"gender","grade","snap1","snap2","snap3","snap4","snap5","snap6","snap7","snap8","snap9","averBinned"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","C","C","S","S","S","S","N","S","M"
"G","2nd","S","S","S","S","S","S","S","C","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","N","C","C","C","C","C","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","N","S","C","C","C","S","N","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","C","C","C","C","C","S","C","S","L"
"G","2nd","S","S","S","S","C","S","S","C","S","M"
"G","2nd","S","S","N","N","S","S","C","C","S","M"
"G","2nd","C","S","C","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","C","S","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","C","S","S","C","C","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","C","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","C","C","L"
"G","2nd","S","C","S","C","S","S","S","N","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","S","S","S","S","S","C","C","S","L"
"G","2nd","C","S","C","S","S","C","S","C","S","L"
"G","2nd","C","S","S","S","S","S","S","S","S","H"
"G","2nd","C","S","S","C","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","C","C","S","C","S","S","C","C","M"
"G","2nd","N","N","C","C","N","C","N","N","N","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","N","C","C","C","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","N","N","N","N","N","S","N","S","L"
"G","2nd","C","C","S","C","C","C","S","N","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","C","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","C","S","S","S","C","S","C","S","M"
"G","2nd","S","C","S","S","C","S","S","C","C","H"
"G","2nd","S","S","S","C","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","C","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","C","C","S","S","S","S","C","C","M"
"G","2nd","C","C","C","C","S","C","C","C","C","M"
"G","2nd","C","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","C","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","C","M"
"G","2nd","C","C","S","S","S","C","S","C","S","L"
"G","2nd","S","S","S","C","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","C","C","S","S","S","S","N","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","C","C","S","S","S","C","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","C","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","C","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","S","S","C","S","C","S","S","S","M"
"G","3rd","C","C","C","C","C","C","S","N","C","H"
"G","3rd","S","S","S","S","S","S","S","C","S","H"
"G","3rd","C","C","C","C","C","C","C","C","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","C","S","C","C","C","S","N","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","S","S","C","S","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","C","S","S","C","S","C","C","S","L"
"G","3rd","C","S","S","S","S","S","S","S","N","M"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","N","C","S","C","C","C","C","C","C","L"
"G","3rd","C","C","C","C","C","C","S","N","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","N","N","C","N","N","N","S","N","S","L"
"G","3rd","S","C","C","S","S","C","S","C","S","M"
"G","3rd","S","C","S","S","S","S","S","C","S","L"
"G","3rd","S","S","C","C","S","C","S","C","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","C","S","S","S","S","S","C","M"
"G","3rd","S","S","S","S","S","C","S","S","S","L"
"G","3rd","S","S","C","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","C","S","C","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","C","C","M"
"G","3rd","S","C","S","S","C","S","S","C","C","L"
"G","3rd","C","C","S","S","C","C","S","N","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","C","C","C","S","S","S","C","S","M"
"G","3rd","C","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","C","C","C","N","C","C","N","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","N","C","S","C","C","S","C","C","L"
"G","3rd","C","S","C","C","N","N","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","C","S","S","S","S","S","S","S","L"
"G","3rd","C","N","C","C","C","C","S","N","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","C","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","C","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","S","S","S","S","S","S","S","C","M"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","C","S","S","S","C","C","S","C","S","L"
"G","3rd","C","S","S","S","S","C","S","C","S","M"
"G","3rd","S","S","S","S","S","C","S","C","S","M"
"G","3rd","C","S","S","S","S","S","S","C","C","M"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","C","S","S","C","S","S","C","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","C","C","C","S","C","S","C","C","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","C","S","S","S","S","S","C","C","L"
"G","3rd","C","C","C","C","C","C","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","C","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","C","S","S","C","C","L"
"G","3rd","C","C","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","C","S","C","S","M"
"G","3rd","S","S","C","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","C","S","C","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","N","N","S","S","C","C","C","C","C","L"
"G","3rd","C","C","S","C","S","S","S","N","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","N","S","C","N","N","C","N","C","L"
"G","3rd","S","C","S","S","C","S","C","C","N","L"
"G","3rd","S","S","S","S","S","S","S","S","N","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","S","S","S","C","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","C","S","S","C","C","M"
"G","3rd","S","S","S","S","S","C","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","C","S","S","C","S","S","C","S","M"
"G","3rd","S","C","S","S","C","S","S","C","S","M"
"G","3rd","S","S","C","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","C","S","S","C","C","S","N","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","N","C","S","C","C","C","S","C","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","S","S","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","C","C","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","S","S","S","S","S","S","C","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","C","C","C","C","C","S","C","C","L"
"G","3rd","C","N","N","N","N","N","N","N","C","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","S","C","S","C","C","C","S","N","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","S","S","S","S","S","S","C","S","H"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","C","S","S","C","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","C","N","S","C","S","S","C","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","C","C","M"
"G","3rd","C","S","S","S","S","S","S","C","S","L"
"G","3rd","C","S","S","S","S","S","S","C","C","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","C","S","S","N","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","S","S","S","S","S","S","S","C","M"
"G","3rd","S","C","S","S","S","S","S","C","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","C","C","C","N","C","S","N","C","H"
"G","3rd","S","C","C","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","C","S","S","S","C","S","N","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","C","S","S","C","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","N","C","C","S","S","S","S","S","L"
"G","3rd","N","C","S","C","C","S","C","C","C","L"
"G","3rd","C","C","S","S","S","S","C","C","C","H"
"G","3rd","S","C","C","C","C","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","C","S","S","S","S","S","C","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","C","S","C","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","C","S","S","S","S","S","C","S","L"
"G","3rd","C","C","S","S","S","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","C","C","C","C","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","C","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","C","M"
"G","3rd","C","C","S","C","C","C","S","C","C","L"
"G","3rd","S","S","S","S","S","S","S","C","C","L"
"G","3rd","S","S","C","S","S","S","S","S","S","M"
"G","3rd","S","C","C","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","N","C","C","C","C","S","N","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","S","S","S","C","C","S","N","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","C","S","S","C","C","S","N","S","L"
"G","3rd","S","S","S","S","C","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","C","C","S","S","S","C","S","L"
"G","3rd","N","S","S","S","S","S","S","C","S","L"
"G","3rd","C","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","N","C","N","C","N","C","N","C","M"
"G","3rd","N","C","S","S","S","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","C","S","S","S","S","S","C","S","L"
"G","3rd","S","S","C","S","S","S","S","C","C","L"
"G","3rd","S","S","C","S","C","S","S","C","C","L"
"G","3rd","S","S","S","S","C","S","S","S","S","H"
"G","3rd","C","S","C","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","N","N","C","C","C","C","N","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","C","N","C","C","C","C","N","S","L"
"G","3rd","S","N","C","S","C","S","S","N","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","C","S","S","C","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","N","S","M"
"G","3rd","S","S","C","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","N","S","C","N","C","N","N","N","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","C","S","C","M"
"G","3rd","S","C","S","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","C","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","S","S","M"
"G","3rd","S","C","S","S","S","S","S","C","S","H"
"G","3rd","S","C","S","S","C","S","S","C","C","L"
"G","3rd","C","N","C","N","N","C","N","N","N","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","N","C","C","C","N","C","N","C","M"
"G","3rd","N","N","N","N","N","N","C","N","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","C","C","N","S","C","C","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","C","S","C","S","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","S","N","S","C","N","C","S","N","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","N","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","N","N","C","C","N","N","N","N","N","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","S","C","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","C","C","S","C","S","S","C","C","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","C","C","C","S","C","S","C","S","H"
"G","3rd","S","N","S","N","N","S","S","N","N","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","C","C","S","S","S","S","S","H"
"G","3rd","C","C","S","C","S","S","S","C","S","L"
"G","3rd","S","S","C","S","S","S","S","S","S","L"
"G","3rd","C","N","S","C","C","C","S","C","C","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","N","S","S","C","S","S","N","C","M"
"G","3rd","N","S","S","N","C","N","S","N","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","C","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","C","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","C","N","L"
"G","3rd","S","C","S","S","S","S","S","C","S","H"
"G","3rd","S","C","S","C","S","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","C","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","C","S","L"
"G","3rd","C","S","S","S","S","S","S","S","S","M"
"G","3rd","C","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","C","S","S","C","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","C","S","S","S","S","S","C","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","C","S","C","S","M"
"G","3rd","C","S","S","S","S","C","S","S","S","M"
"G","3rd","S","S","C","S","S","S","S","C","S","M"
"G","3rd","S","S","C","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","S","S","S","S","S","S","S","C","C","H"
"G","3rd","S","S","S","S","S","S","S","S","S","L"
"G","3rd","C","S","S","S","S","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","C","S","C","S","L"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","H"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
"G","3rd","S","S","S","S","S","S","S","S","S","M"
